NAME,name_simp,state_abbrev,name_classic,state,region,latitude,longitude,median_income,median_value,median_age_male,median_age_female,population,pct_white,pct_black,pct_foreign_born,pct_married_hh,per_capita_for_sale,pct_speak_only_english,vehicles_per_hh,pct_poverty,pct_bachelors,year
"Ogden-Clearfield, UT Metro Area",Ogden,UT,"Ogden, UT",Utah,West,41.223,-111.97383,27851,197700,29.7,31.1,605609,0.8923975700493223,0.011923534821972594,0.05422970926786095,0.6381416705360368,0.003180269778025095,0.8123805954006628,1.182247330134654,0.09718646849700054,0.11447815339600304,2013
"Madison, WI Metro Area",Madison,WI,"Madison, WI",Wisconsin,Midwest,43.0731,-89.4012,31224,217500,34.7,36.9,614019,0.8763344456767624,0.043031241704246936,0.06827964606958417,0.4753609720947997,0.004309312903998085,0.8427866238666881,1.027377572676765,0.11945721549333164,0.164514453135815,2013
"Wichita, KS Metro Area",Wichita,KS,"Wichita, KS",Kansas,Midwest,37.69224,-97.33754,26994,121600,34.3,36.3,633020,0.819503333228018,0.07411140248333387,0.07094878518846166,0.4927579254641483,0.005590660642633724,0.8173011911156045,1.081342948202572,0.1413209693216644,0.12141796467726138,2013
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Deltona,FL,"Deltona, FL",Florida,South,28.90054,-81.26367,22861,148500,44.4,47.6,593569,0.8188146618169075,0.10608202247758895,0.08024509366223641,0.489652521658015,0.011968280014623404,0.8261145713472233,0.8418986499909309,0.16420837341572758,0.09891352142716348,2013
"Des Moines-West Des Moines, IA Metro Area",Des Moines,IA,"Des Moines, IA",Iowa,Midwest,41.60054,-93.60911,31853,156400,34.4,36.2,580913,0.8767285290568467,0.046852110384859695,0.0738768111576088,0.5158106154163938,0.004556620354510916,0.826752026551308,1.1550868649933856,0.10498129668298006,0.16217230463081392,2013
"Springfield, MA Metro Area",Springfield,MA,"Springfield, MA",Massachusetts,Northeast,42.1015,-72.5898,24892,215600,36.3,39.6,624411,0.8083425820493233,0.07177323910052834,0.0903155133397714,0.4288609818510417,0.003476876608515865,0.7460823079670281,0.9890506633786283,0.15623683759575024,0.10584534865657395,2013
"Toledo, OH Metro Area",Toledo,OH,"Toledo, OH",Ohio,Midwest,41.66394,-83.55521,23630,118200,35.6,38.6,609437,0.7921261754701471,0.14284823533851734,0.03276794812261152,0.4354710192547808,0.0061351706575084874,0.8835138004420473,0.9664150292436091,0.18329540214985307,0.09603125507640659,2013
"Provo-Orem, UT Metro Area",Provo,UT,"Provo, UT",Utah,West,40.23384,-111.65853,21571,220800,24.4,24.6,539562,0.9140302689959634,0.005906642795452608,0.07114288997371943,0.7073571609563009,0.003059889317631709,0.7757662696779981,1.216742797268886,0.136962944017555,0.12122425226387329,2013
"Augusta-Richmond County, GA-SC Metro Area",Augusta,GA,"Augusta, GA",Georgia,South,33.47097,-81.97484,23696,124700,35.2,38.4,570516,0.5865795174894306,0.35609868960730284,0.04009352936639814,0.4623384733631167,0.00808741560271754,0.8752883354717483,1.0007686025844262,0.1898632115488435,0.09575892700642927,2013
"Jackson, MS Metro Area",Jackson,MS,"Jackson, MS",Mississippi,South,32.29876,-90.18481,24103,127500,33.6,36.4,571881,0.4860766488133021,0.4838663987787669,0.024900285199193538,0.4384651266751538,0.004929347189362822,0.892752163474569,1.0622588701761888,0.19336715155775414,0.11477038055119859,2013
"Palm Bay-Melbourne-Titusville, FL Metro Area",Palm Bay,FL,"Palm Bay, FL",Florida,South,28.03446,-80.58866,25341,144900,44.6,47.2,545667,0.8357221528881168,0.10046786776550534,0.08706958639609871,0.4896562055956818,0.009602926326862354,0.855503448073642,0.8800510266618848,0.1329272248459225,0.11823694670925675,2013
"Harrisburg-Carlisle, PA Metro Area",Harrisburg,PA,"Harrisburg, PA",Pennsylvania,Northeast,40.2737,-76.88442,30142,169200,38.7,41.3,552292,0.825074417156142,0.1007872647077995,0.05301362322829228,0.49102973593054117,0.00542285602543582,0.8586309416033547,1.039228035449188,0.1047634222476516,0.12293134791016347,2013
"Durham-Chapel Hill, NC Metro Area",Durham,NC,"Durham, NC",North Carolina,South,35.99403,-78.89862,26977,193100,34.4,36.5,516798,0.6167051730076355,0.2679170585025484,0.12240759445663489,0.44254372206101483,0.0058127159934829465,0.779289006536403,0.943577954670222,0.16661248689042915,0.15183495292164442,2013
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",Scranton,PA,"Scranton, PA",Pennsylvania,Northeast,41.40897,-75.66241,23597,131000,40.8,44,563279,0.9230008574791533,0.032076466546773444,0.048819501525886815,0.459253825101805,0.00676396599198621,0.8676304282602405,0.9487526412201669,0.1410775122097575,0.0995510217849414,2013
"Spokane-Spokane Valley, WA Metro Area",Spokane,WA,"Spokane, WA",Washington,West,47.65966,-117.42908,25305,183800,36.6,39.4,530301,0.8937037644658411,0.017450466810358646,0.05241362924075195,0.4885925785327892,0.0053761920117065595,0.8691988135040288,0.8817262978077252,0.1513291508030345,0.11612461601995848,2013
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",New York,NY,"New York, NY",New York,Northeast,40.71427,-74.00597,31955,400000,36.2,39.4,19865045,0.5938955084169203,0.17177509539998526,0.2847176032070403,0.45999670936099535,0.0033596198750116095,0.5773997491573767,0.6916605102066812,0.14000250188207478,0.1480427555034484,2014
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Los Angeles,CA,"Los Angeles, CA",California,West,34.05223,-118.24368,25999,454200,34.4,36.8,13060534,0.5567925476860288,0.06760971641741448,0.33849021793442746,0.46847556798210277,0.0021646128711123144,0.429385429416592,1.0889782871531302,0.16826057801311953,0.13604696408278558,2014
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",Chicago,IL,"Chicago, IL",Illinois,Midwest,41.85003,-87.65005,30118,217300,35.1,37.5,9516448,0.666110927102213,0.17029893926809667,0.17649726032233876,0.4788993066865199,0.005442261650565421,0.6662846263647949,0.9603482271648597,0.1387459901005081,0.1425807191927072,2014
"Dallas-Fort Worth-Arlington, TX Metro Area",Dallas,TX,"Dallas, TX",Texas,South,32.78306,-96.80667,30161,151900,33.2,35,6703020,0.6949449651052809,0.1500707143944073,0.17464202702662382,0.5058317212047821,0.003447848880057049,0.6478933376299041,1.148878401556082,0.14601179766732011,0.1356604933298722,2014
"Houston-The Woodlands-Sugar Land, TX Metro Area",Houston,TX,"Houston, TX",Texas,South,29.76328,-95.36327,29144,144000,32.7,34.4,6204141,0.6559515652529496,0.1724011430430095,0.22477180966712393,0.507131776560548,0.003863870921050956,0.5742232486334531,1.150570878227951,0.16043590885506953,0.1229048469401324,2014
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Washington,DC,"Washington, DC",District of Columbia,South,38.9072,-77.0369,42627,373300,35.2,37.2,5863608,0.5591149681220163,0.2541815551107782,0.21927915372241802,0.4877226632635141,0.0031020150050958387,0.6827055969635077,1.023648659843005,0.08239790245186922,0.1689076077391258,2014
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Miami,FL,"Miami, FL",Florida,South,25.77427,-80.19366,24020,188700,38.7,41.5,5775204,0.7161452651715853,0.21281689789659378,0.38665543243147776,0.4383075444346401,0.0060359772572535966,0.4577254760178169,1.0529763921278206,0.170210264433949,0.12913760275827485,2014
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",Philadelphia,PA,"Philadelphia, PA",Pennsylvania,Northeast,39.95234,-75.16379,30853,237600,36.6,39.8,6015336,0.6813788955429921,0.20895058896128163,0.09935504849604411,0.46203767632598625,0.004477721610230917,0.7963769604889901,0.9575696073509705,0.12849822520304768,0.1383192892300613,2014
"Atlanta-Sandy Springs-Roswell, GA Metro Area",Atlanta,GA,"Atlanta, GA",Georgia,South,33.749,-84.38798,28753,167400,34.3,36.5,5455053,0.5605621063626696,0.32890697853898027,0.13332317761165657,0.481983123909619,0.0073495161275243335,0.7681512901891145,1.054213523899706,0.1540883287476767,0.14723486646234235,2014
"Boston-Cambridge-Newton, MA-NH Metro Area",Boston,MA,"Boston, MA",Massachusetts,Northeast,42.35843,-71.05977,34481,363600,37.2,40,4650876,0.7811848778595688,0.07690830716621987,0.17072934217123828,0.47658519586705916,0.002559087793353338,0.7253940978000704,0.9621156532160048,0.10060685341858179,0.1682276629176955,2014
"Phoenix-Mesa-Scottsdale, AZ Metro Area",Phoenix,AZ,"Phoenix, AZ",Arizona,West,33.44838,-112.07404,28329,170200,34.4,36.5,4337542,0.8004992228317328,0.05112642136952219,0.1442605051432355,0.47890635279790916,0.0076926056277956505,0.6898300927114942,0.9860826949919116,0.167870420620711,0.12019733757044888,2014
"San Francisco-Oakland-Hayward, CA Metro Area",San Francisco,CA,"San Francisco, CA",California,West,37.77493,-122.41942,36338,592000,37.6,39.5,4466251,0.5395484938038637,0.07967465330542327,0.2991423903403548,0.47147703514106226,0.002278868787266994,0.5604568574403902,0.8464497895238015,0.1113414808079528,0.19111868096978876,2014
"Riverside-San Bernardino-Ontario, CA Metro Area",Riverside,CA,"Riverside, CA",California,West,33.9806,-117.3755,24498,231800,32.2,34.2,4345485,0.6413005682909962,0.07401176163305132,0.21663013449591934,0.5305602808029634,0.005111512293794594,0.5520037464172584,1.0710042897028642,0.176222907224395,0.07833855139299756,2014
"Detroit-Warren-Dearborn, MI Metro Area",Detroit,MI,"Detroit, MI",Michigan,Midwest,42.33143,-83.04575,26934,122800,38.3,40.8,4292647,0.7017951860472105,0.22536793731233898,0.08923002520356321,0.4575601948058611,0.005983487577711374,0.8241686306840511,0.9689261836918596,0.16701606258329652,0.11684259152918933,2014
"Seattle-Tacoma-Bellevue, WA Metro Area",Seattle,WA,"Seattle, WA",Washington,West,47.60621,-122.33207,34590,315700,36.1,37.9,3557037,0.7250914173791276,0.05584704348028992,0.1710929630476152,0.484096418156538,0.004108475677930817,0.7280562445653503,0.9428404748962621,0.11471626525110647,0.16762603256586872,2014
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Minneapolis,MN,"Minneapolis, MN",Minnesota,Midwest,44.97997,-93.26384,34027,212600,35.5,37.4,3424786,0.811523698123036,0.07446596663265967,0.09690707682173426,0.5040854494825652,0.003554966646091172,0.8070971441719278,1.100679711793132,0.10407920378090776,0.17276729115337425,2014
"San Diego-Carlsbad, CA Metro Area",San Diego,CA,"San Diego, CA",California,West,32.71533,-117.15726,29848,412800,33.5,36.4,3183143,0.7098311323116806,0.05036405841647705,0.23356789186034055,0.49533913200733337,0.00309411170029119,0.585880998748721,1.0873897755235922,0.14320908611394462,0.1429857219735337,2014
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Tampa,FL,"Tampa, FL",Florida,South,27.94752,-82.45843,25717,141900,40.4,42.9,2851235,0.7935368357922093,0.11955801608776548,0.12701653844737457,0.44333685463485806,0.008167688738388804,0.7600713375081325,0.9230376820379261,0.1545123428970253,0.12473331731688199,2014
"Denver-Aurora-Lakewood, CO Metro Area",Denver,CO,"Denver, CO",Colorado,West,39.73915,-104.9847,33082,253100,35.2,36.8,2651392,0.8152313954330405,0.05542107692864729,0.12189106703195907,0.47723765808401103,0.0035675599835859806,0.745612870522352,1.0472218374907096,0.11877421369605098,0.17199531415950564,2014
"St. Louis, MO-IL Metro Area",St. Louis,MO,"St. Louis, MO",Missouri,Midwest,38.62727,-90.19789,28809,156900,36.9,40,2797737,0.7654593694832645,0.183386787249838,0.044754385419358576,0.47529968114306725,0.006620708093720031,0.8795587290728185,1.032630990792904,0.12929414022833455,0.13080464675557424,2014
"Baltimore-Columbia-Towson, MD Metro Area",Baltimore,MD,"Baltimore, MD",Maryland,South,39.29038,-76.61219,34982,277600,36.6,39.6,2753396,0.6182503352223945,0.2882800004067704,0.0940841782293575,0.45905216858382963,0.005090077852949594,0.8307649898525312,1.0535085485683968,0.10727516129172847,0.13990976960814935,2014
"Charlotte-Concord-Gastonia, NC-SC Metro Area",Charlotte,NC,"Charlotte, NC",North Carolina,South,35.22709,-80.84313,27062,164900,35.5,37.8,2298915,0.6922857086930139,0.2204270275325534,0.09205908004428176,0.49370575084564405,0.005648751693733783,0.8133371612260566,1.0437671780549838,0.1504553234895592,0.14249548156412917,2014
"Orlando-Kissimmee-Sanford, FL Metro Area",Orlando,FL,"Orlando, FL",Florida,South,28.53834,-81.37924,24325,156100,35.3,37.8,2226835,0.7189010411638043,0.1621345991059059,0.16346608527349354,0.4811149648799659,0.006730179829219498,0.65897383506187035,1.1113797632668558,0.15856001904047673,0.12654597219820957,2014
"San Antonio-New Braunfels, TX Metro Area",San Antonio,TX,"San Antonio, TX",Texas,South,29.4241,-98.4936,25496,134600,32.9,35.6,2239222,0.7904861599251883,0.06488146329394763,0.11865415756008113,0.48789112050055133,0.003915645701944693,0.5781132911341529,1.1031253360698325,0.162244743933384,0.10799599146489272,2014
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Portland,OR,"Portland, OR",Oregon,West,45.5051,-122.675,29261,264200,36.5,38.1,2288796,0.8196309325951286,0.028411007359327785,0.12491458391224032,0.48768674309116045,0.003988996835017188,0.7717288915220054,0.9209774074740513,0.13704585292878876,0.15118997062210873,2014
"Pittsburgh, PA Metro Area",Pittsburgh,PA,"Pittsburgh, PA",Pennsylvania,Northeast,40.44062,-79.99589,27054,128100,40.9,44.5,2358793,0.8747206728186832,0.08195844230502634,0.034493064885303626,0.4676670152729992,0.004991959871001822,0.9010777969919361,0.9129848280461373,0.11992023038901675,0.13566345160427387,2014
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",Sacramento,CA,"Sacramento, CA",California,West,38.58157,-121.4944,28384,275100,35.1,37.8,2197422,0.6655849445395559,0.07189470206451014,0.17718626645223357,0.4815912719262792,0.004076140131481345,0.6794612049938519,0.9418322083905909,0.15831233145021759,0.13068177163967595,2014
"Cincinnati, OH-KY-IN Metro Area",Cincinnati,OH,"Cincinnati, OH",Ohio,Midwest,39.162,-84.45689,28120,152600,36,38.7,2131793,0.8279396733172498,0.12206016250170632,0.041882115195987606,0.48722506300002444,0.005650642440424563,0.878897716616951,1.0579233234653684,0.13811566132359004,0.12728111969595546,2014
"San Juan-Carolina-Caguas, PR Metro Area",San Juan,PR,"San Juan, PR",NA,South,18.4655,-66.1057,13806,135700,36,39.8,2297987,0.6639145478194611,0.09887610330258613,0.039300918586571636,0.39730487257241753,0.008197174309515241,0.05063344570704708,0.7466093314025359,0.4092207658267867,0.12182357863643267,2014
"Las Vegas-Henderson-Paradise, NV Metro Area",Las Vegas,NV,"Las Vegas, NV",Nevada,West,36.17497,-115.13722,27440,163100,35.6,36.8,2003613,0.6492815728386669,0.1070521103626299,0.21783498110663088,0.44062257570780594,0.006454340234366617,0.6186588927103188,1.0418079017074007,0.1555584835993777,0.09845613898492374,2014
"Kansas City, MO-KS Metro Area",Kansas City,MO,"Kansas City, MO",Missouri,Midwest,39.11417,-94.62746,30253,158300,35.6,38,2040869,0.7909517955341573,0.12543970240128102,0.06430104039014753,0.486883713655393,0.005006690777311038,0.8415175104330557,1.0864626705836202,0.1244058290855513,0.1429861495274807,2014
"Cleveland-Elyria, OH Metro Area",Cleveland,OH,"Cleveland, OH",Ohio,Midwest,41.4993,-81.6944,26694,139800,39.4,42.4,2067490,0.743747249079802,0.19954098931554687,0.0572423566740347,0.43199822358078394,0.005624694678087923,0.8504950447160566,0.9565497781247675,0.15188513608288312,0.12164411919767447,2014
"Austin-Round Rock, TX Metro Area",Austin,TX,"Austin, TX",Texas,South,30.26715,-97.74306,31116,196500,32.7,33.8,1835016,0.7827855451941563,0.073011897443946,0.1469447677840411,0.4670329914928157,0.0037792586004699686,0.6709679915597466,1.099323194356441,0.1462074445127454,0.1725707023807967,2014
"Columbus, OH Metro Area",Columbus,OH,"Columbus, OH",Ohio,Midwest,39.9612,-82.9988,29205,158000,34.6,36.6,1948188,0.7800987379041447,0.1447042071915031,0.06987415998866639,0.4677373674760602,0.004807544241110201,0.8472683334462587,1.0789746494528043,0.14698324802329138,0.14053982469864304,2014
"Indianapolis-Carmel-Anderson, IN Metro Area",Indianapolis,IN,"Indianapolis, IN",Indiana,Midwest,39.76838,-86.15804,28192,139900,35,37.1,1931182,0.7785837896169289,0.14615038872566127,0.062059919779699685,0.47674757189080924,0.005632819692809896,0.8478020196957097,1.0759537591130632,0.14319106122571565,0.13148786598052384,2014
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",San Jose,CA,"San Jose, CA",California,West,37.33939,-121.89496,37769,654800,35.7,37.5,1898457,0.5032871431904963,0.02593369246709301,0.3687463029186334,0.5618033189044608,0.0018399152574959559,0.4553682279872549,1.1464227211218119,0.0985100004898715,0.17337764300165873,2014
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Nashville,TN,"Nashville, TN",Tennessee,South,36.16589,-86.78444,27348,171700,35.2,37.1,1730515,0.7775927975198135,0.15278746500319268,0.074248995241301,0.49242657052913863,0.0050106471194991085,0.8396286654550813,1.0866766657034568,0.14060149724215046,0.13622592118531188,2014
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Virginia Beach,VA,"Virginia Beach, VA",Virginia,South,36.8529,-75.978,30015,235900,33.4,37.4,1697898,0.6021616139485411,0.30887897859588737,0.06330827882475862,0.47655245672069335,0.0050079568972930056,0.8526489812697818,1.1217371055259069,0.117399867365413,0.11829096918660603,2014
"Providence-Warwick, RI-MA Metro Area",Providence,RI,"Providence, RI",Rhode Island,Northeast,41.82399,-71.41283,27482,253900,38.2,41.4,1604317,0.8360311584306592,0.054197518320880475,0.12747231376342705,0.45024574181800603,0.004111406910230334,0.7481862998397449,1.037739497558696,0.13200508378331713,0.12300935538300722,2014
"Milwaukee-Waukesha-West Allis, WI Metro Area",Milwaukee,WI,"Milwaukee, WI",Wisconsin,Midwest,43.0389,-87.90647,28843,194700,35.9,38.5,1565368,0.7453959707876998,0.165377725876599,0.0694648159410439,0.44911049644728956,0.0034656387507602045,0.81938112954909,1.0125586426251323,0.15203581522044657,0.1440332241364331,2014
"Jacksonville, FL Metro Area",Jacksonville,FL,"Jacksonville, FL",Florida,South,30.3322,-81.6557,27419,158300,36.4,39,1380995,0.7069866292057538,0.21563365544408197,0.08118856331847689,0.474427941207784,0.00662638170304744,0.8309979398911654,1.0264634658603675,0.14771523430569988,0.12764130210464195,2014
"Oklahoma City, OK Metro Area",Oklahoma City,OK,"Oklahoma City, OK",Oklahoma,South,35.46756,-97.51643,26614,133700,33.4,35.8,1297998,0.7417630843807156,0.10144930885871935,0.08069349875731703,0.4824055688318473,0.004998466869748644,0.809679213681377,1.0862568952252287,0.15298713865506727,0.12062422284163767,2014
